:ID,identifier:string,name:string,:LABEL
8870,8870,"IER3",Gene
DB04844,DB04844,"Tetrabenazine",Compound
GO:0045329,GO:0045329,"carnitine biosynthetic process",Biological Process
GO:0070372,GO:0070372,"regulation of ERK1 and ERK2 cascade",Biological Process
6339,6339,"SCNN1D",Gene
GO:0019209,GO:0019209,"kinase activator activity",Molecular Function
GO:0042635,GO:0042635,"positive regulation of hair cycle",Biological Process
GO:0034444,GO:0034444,"regulation of plasma lipoprotein particle oxidation",Biological Process
84926,84926,"SPRYD3",Gene
162333,162333,"MARCH10",Gene
C0856069,C0856069,"Vasculitis gastrointestinal",Side Effect
64881,64881,"PCDH20",Gene
N0000008553,N0000008553,"Decreased Cholesterol Absorption",Pharmacologic Class
105376066,105376066,"LOC105376066",Gene
3993,3993,"LLGL2",Gene
GO:0036500,GO:0036500,"ATF6-mediated unfolded protein response",Biological Process
GO:0016487,GO:0016487,"farnesol metabolic process",Biological Process
C0027404,C0027404,"Narcolepsy",Side Effect
GO:0019100,GO:0019100,"male germ-line sex determination",Biological Process
246184,246184,"CDC26",Gene
GO:0006026,GO:0006026,"aminoglycan catabolic process",Biological Process
GO:1904659,GO:1904659,"glucose transmembrane transport",Biological Process
10825,10825,"NEU3",Gene
GO:0019083,GO:0019083,"viral transcription",Biological Process
C0265783,C0265783,"Pulmonary hypoplasia",Side Effect
C0854725,C0854725,"Cyanopsia",Side Effect
GO:0050807,GO:0050807,"regulation of synapse organization",Biological Process
7498,7498,"XDH",Gene
687,687,"KLF9",Gene
GO:0050921,GO:0050921,"positive regulation of chemotaxis",Biological Process
51309,51309,"ARMCX1",Gene
339210,339210,"C17orf67",Gene
GO:0050811,GO:0050811,"GABA receptor binding",Molecular Function
PC7_3674,PC7_3674,"Enzymatic degradation of Dopamine by monoamine oxidase",Pathway
6431,6431,"SRSF6",Gene
GO:0045163,GO:0045163,"clustering of voltage-gated potassium channels",Biological Process
C0034951,C0034951,"Refraction disorder",Side Effect
GO:0002232,GO:0002232,"leukocyte chemotaxis involved in inflammatory response",Biological Process
GO:0000778,GO:0000778,"condensed nuclear chromosome kinetochore",Cellular Component
23042,23042,"PDXDC1",Gene
83479,83479,"DDX59",Gene
100528030,100528030,"POC1B-GALNT4",Gene
GO:0006367,GO:0006367,"transcription initiation from RNA polymerase II promoter",Biological Process
GO:0001816,GO:0001816,"cytokine production",Biological Process
C0151723,C0151723,"Hypomagnesaemia",Side Effect
221895,221895,"JAZF1",Gene
C1096732,C1096732,"Fungus sputum test positive",Side Effect
374470,374470,"C12orf42",Gene
27439,27439,"CECR6",Gene
D046089,D046089,"Hearing Loss, Mixed Conductive-Sensorineural",Symptom
8510,8510,"MMP23B",Gene
25992,25992,"SNED1",Gene
101929373,101929373,"LOC101929373",Gene
D002375,D002375,"Catalepsy",Symptom
8027,8027,"STAM",Gene
C0858118,C0858118,"Plasma creatinine increased",Side Effect
GO:0046597,GO:0046597,"negative regulation of viral entry into host cell",Biological Process
DB00816,DB00816,"Orciprenaline",Compound
GO:0000289,GO:0000289,"nuclear-transcribed mRNA poly(A) tail shortening",Biological Process
GO:0060876,GO:0060876,"semicircular canal formation",Biological Process
GO:0051011,GO:0051011,"microtubule minus-end binding",Molecular Function
65993,65993,"MRPS34",Gene
118663,118663,"BTBD16",Gene
GO:0019958,GO:0019958,"C-X-C chemokine binding",Molecular Function
C0236024,C0236024,"Pharyngeal oedema",Side Effect
C1306571,C1306571,"Hepatic insufficiency",Side Effect
GO:0042255,GO:0042255,"ribosome assembly",Biological Process
C1264610,C1264610,"Infectious peritonitis",Side Effect
UBERON:0001769,UBERON:0001769,"iris",Anatomy
55343,55343,"SLC35C1",Gene
65122,65122,"PRAMEF2",Gene
221955,221955,"DAGLB",Gene
2186,2186,"BPTF",Gene
150082,150082,"LCA5L",Gene
C0423285,C0423285,"Keratic precipitates",Side Effect
54856,54856,"GON4L",Gene
80745,80745,"THUMPD2",Gene
105373840,105373840,"LOC105373840",Gene
10106,10106,"CTDSP2",Gene
C1148477,C1148477,"Sudden deafness",Side Effect
GO:0046651,GO:0046651,"lymphocyte proliferation",Biological Process
C0040127,C0040127,"Thyrotoxic crisis",Side Effect
138065,138065,"RNF183",Gene
GO:0070848,GO:0070848,"response to growth factor",Biological Process
WP2029_r82903,WP2029_r82903,"Cell Differentiation - Index",Pathway
GO:0071545,GO:0071545,"inositol phosphate catabolic process",Biological Process
GO:0071450,GO:0071450,"cellular response to oxygen radical",Biological Process
GO:2000392,GO:2000392,"regulation of lamellipodium morphogenesis",Biological Process
N0000008486,N0000008486,"Decreased Central Nervous System Disorganized Electrical Activity",Pharmacologic Class
105371558,105371558,"LOC105371558",Gene
6704,6704,"SPRR2E",Gene
286362,286362,"OR13C9",Gene
C1142305,C1142305,"Melanonychia",Side Effect
GO:0071920,GO:0071920,"cleavage body",Cellular Component
C0149976,C0149976,"Proctitis herpes",Side Effect
C0239729,C0239729,"Genital rash",Side Effect
C0149520,C0149520,"Cholecystitis acute",Side Effect
DB00281,DB00281,"Lidocaine",Compound
C0852914,C0852914,"Bacteriuria NOS present",Side Effect
GO:0071245,GO:0071245,"cellular response to carbon monoxide",Biological Process
9721,9721,"GPRIN2",Gene
3782,3782,"KCNN3",Gene
150864,150864,"FAM117B",Gene
GO:0071688,GO:0071688,"striated muscle myosin thick filament assembly",Biological Process
439921,439921,"MXRA7",Gene
64219,64219,"PJA1",Gene
245913,245913,"DEFB110",Gene
UBERON:0002367,UBERON:0002367,"prostate gland",Anatomy
1891,1891,"ECH1",Gene
9654,9654,"TTLL4",Gene
GO:0034368,GO:0034368,"protein-lipid complex remodeling",Biological Process
79838,79838,"TMC5",Gene
C0863087,C0863087,"Decreased immune responsiveness",Side Effect
26301,26301,"GBGT1",Gene
GO:1900045,GO:1900045,"negative regulation of protein K63-linked ubiquitination",Biological Process
GO:0002699,GO:0002699,"positive regulation of immune effector process",Biological Process
C0240273,C0240273,"Lymph node tenderness",Side Effect
GO:0097384,GO:0097384,"cellular lipid biosynthetic process",Biological Process
GO:0061162,GO:0061162,"establishment of monopolar cell polarity",Biological Process
GO:0015254,GO:0015254,"glycerol channel activity",Molecular Function
GO:2000291,GO:2000291,"regulation of myoblast proliferation",Biological Process
84779,84779,"NAA11",Gene
GO:0002067,GO:0002067,"glandular epithelial cell differentiation",Biological Process
5865,5865,"RAB3B",Gene
GO:0097320,GO:0097320,"membrane tubulation",Biological Process
197370,197370,"NSMCE1",Gene
C0920193,C0920193,"Photodermatosis",Side Effect
C0086438,C0086438,"Hypogammaglobulinaemia",Side Effect
65121,65121,"PRAMEF1",Gene
3842,3842,"TNPO1",Gene
GO:0052854,GO:0052854,"medium-chain-(S)-2-hydroxy-acid oxidase activity",Molecular Function
C1504465,C1504465,"Device malfunction",Side Effect
81889,81889,"FAHD1",Gene
1471,1471,"CST3",Gene
11250,11250,"GPR45",Gene
GO:0010720,GO:0010720,"positive regulation of cell development",Biological Process
984,984,"CDK11B",Gene
8303,8303,"SNN",Gene
25849,25849,"PARM1",Gene
DB08801,DB08801,"Dimetindene",Compound
51606,51606,"ATP6V1H",Gene
GO:1902455,GO:1902455,"negative regulation of stem cell population maintenance",Biological Process
GO:0004945,GO:0004945,"angiotensin type II receptor activity",Molecular Function
79819,79819,"WDR78",Gene
C0549450,C0549450,"Oesophageal reflux aggravated",Side Effect
GO:0048596,GO:0048596,"embryonic camera-type eye morphogenesis",Biological Process
UBERON:0002512,UBERON:0002512,"corpus luteum",Anatomy
C1444565,C1444565,"Cardiopulmonary failure",Side Effect
GO:0021537,GO:0021537,"telencephalon development",Biological Process
23439,23439,"ATP1B4",Gene
DB01104,DB01104,"Sertraline",Compound
91607,91607,"SLFN11",Gene
126731,126731,"CCSAP",Gene
3422,3422,"IDI1",Gene
GO:0000447,GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",Biological Process
GO:0003006,GO:0003006,"developmental process involved in reproduction",Biological Process
63827,63827,"BCAN",Gene
90736,90736,"FAM104B",Gene
GO:0004792,GO:0004792,"thiosulfate sulfurtransferase activity",Molecular Function
3067,3067,"HDC",Gene
10254,10254,"STAM2",Gene
GO:0051365,GO:0051365,"cellular response to potassium ion starvation",Biological Process
GO:0070829,GO:0070829,"heterochromatin maintenance",Biological Process
20,20,"ABCA2",Gene
9899,9899,"SV2B",Gene
25909,25909,"AHCTF1",Gene
GO:0019888,GO:0019888,"protein phosphatase regulator activity",Molecular Function
GO:0035633,GO:0035633,"maintenance of blood-brain barrier",Biological Process
GO:0022836,GO:0022836,"gated channel activity",Molecular Function
GO:0004517,GO:0004517,"nitric-oxide synthase activity",Molecular Function
7364,7364,"UGT2B7",Gene
GO:0009994,GO:0009994,"oocyte differentiation",Biological Process
GO:0032455,GO:0032455,"nerve growth factor processing",Biological Process
5473,5473,"PPBP",Gene
22987,22987,"SV2C",Gene
DB00242,DB00242,"Cladribine",Compound
92691,92691,"TMEM169",Gene
C0026827,C0026827,"Hypotonia",Side Effect
GO:0005662,GO:0005662,"DNA replication factor A complex",Cellular Component
C1096286,C1096286,"Transaminases decreased",Side Effect
55640,55640,"FLVCR2",Gene
GO:0031664,GO:0031664,"regulation of lipopolysaccharide-mediated signaling pathway",Biological Process
2103,2103,"ESRRB",Gene
GO:0043045,GO:0043045,"DNA methylation involved in embryo development",Biological Process
GO:0030547,GO:0030547,"receptor inhibitor activity",Molecular Function
55285,55285,"RBM41",Gene
GO:0035873,GO:0035873,"lactate transmembrane transport",Biological Process
80018,80018,"NAA25",Gene
1616,1616,"DAXX",Gene
9447,9447,"AIM2",Gene
GO:1903903,GO:1903903,"regulation of establishment of T cell polarity",Biological Process
102725017,102725017,"LOC102725017",Gene
7424,7424,"VEGFC",Gene
C0013395,C0013395,"Dyspepsia",Side Effect
GO:0042695,GO:0042695,"thelarche",Biological Process
GO:0043153,GO:0043153,"entrainment of circadian clock by photoperiod",Biological Process
C0242362,C0242362,"Intervertebral disc protrusion",Side Effect
GO:0035280,GO:0035280,"miRNA loading onto RISC involved in gene silencing by miRNA",Biological Process
C3203457,C3203457,"Procedural haemorrhage",Side Effect
7101,7101,"NR2E1",Gene
D019588,D019588,"Aging, Premature",Symptom
GO:2000051,GO:2000051,"negative regulation of non-canonical Wnt signaling pathway",Biological Process
92335,92335,"STRADA",Gene
GO:0070436,GO:0070436,"Grb2-EGFR complex",Cellular Component
10881,10881,"ACTL7A",Gene
GO:0022838,GO:0022838,"substrate-specific channel activity",Molecular Function
GO:0005923,GO:0005923,"bicellular tight junction",Cellular Component
DB08868,DB08868,"Fingolimod",Compound
C1611162,C1611162,"Plateletcrit decreased",Side Effect
101060211,101060211,"CT45A7",Gene
283357,283357,"LOC283357",Gene
GO:2000774,GO:2000774,"positive regulation of cellular senescence",Biological Process
UBERON:0002097,UBERON:0002097,"skin of body",Anatomy
80174,80174,"DBF4B",Gene
132332,132332,"TMEM155",Gene
9507,9507,"ADAMTS4",Gene
79691,79691,"QTRTD1",Gene
D015877,D015877,"Miosis",Symptom
GO:0047631,GO:0047631,"ADP-ribose diphosphatase activity",Molecular Function
9052,9052,"GPRC5A",Gene
26150,26150,"RIBC2",Gene
DB01080,DB01080,"Vigabatrin",Compound
51399,51399,"TRAPPC4",Gene
C0151662,C0151662,"Gamma-glutamyltransferase increased",Side Effect
GO:0009608,GO:0009608,"response to symbiont",Biological Process
GO:0005764,GO:0005764,"lysosome",Cellular Component
WP391_r71373,WP391_r71373,"Mitochondrial Gene Expression",Pathway
6649,6649,"SOD3",Gene
146956,146956,"EME1",Gene
23619,23619,"ZIM2",Gene
C0040038,C0040038,"Thromboembolism",Side Effect
5650,5650,"KLK7",Gene
GO:0089720,GO:0089720,"caspase binding",Molecular Function
GO:0005925,GO:0005925,"focal adhesion",Cellular Component
83697,83697,"SLC4A9",Gene
27074,27074,"LAMP3",Gene
GO:0005979,GO:0005979,"regulation of glycogen biosynthetic process",Biological Process
3215,3215,"HOXB5",Gene
GO:0019976,GO:0019976,"interleukin-2 binding",Molecular Function
29100,29100,"TMEM208",Gene
55885,55885,"LMO3",Gene
C1263960,C1263960,"Diabetic coma",Side Effect
C0233754,C0233754,"Derealisation",Side Effect
GO:0072237,GO:0072237,"metanephric proximal tubule development",Biological Process
11135,11135,"CDC42EP1",Gene
GO:0001696,GO:0001696,"gastric acid secretion",Biological Process
GO:0071727,GO:0071727,"cellular response to triacyl bacterial lipopeptide",Biological Process
23671,23671,"TMEFF2",Gene
C0035288,C0035288,"Reticuloendotheliosis",Side Effect
837,837,"CASP4",Gene
8600,8600,"TNFSF11",Gene
C1142112,C1142112,"Eyelash thickening",Side Effect
GO:1902530,GO:1902530,"positive regulation of protein linear polyubiquitination",Biological Process
27252,27252,"KLHL20",Gene
GO:0014717,GO:0014717,"regulation of satellite cell activation involved in skeletal muscle regeneration",Biological Process
138805,138805,"OR13F1",Gene
GO:0010494,GO:0010494,"cytoplasmic stress granule",Cellular Component
51132,51132,"RLIM",Gene
1534,1534,"CYB561",Gene
GO:0033025,GO:0033025,"regulation of mast cell apoptotic process",Biological Process
101928592,101928592,"LOC101928592",Gene
5294,5294,"PIK3CG",Gene
GO:0006419,GO:0006419,"alanyl-tRNA aminoacylation",Biological Process
23352,23352,"UBR4",Gene
GO:0061289,GO:0061289,"Wnt signaling pathway involved in kidney development",Biological Process
C0014733,C0014733,"Erysipelas",Side Effect
GO:1903689,GO:1903689,"regulation of wound healing, spreading of epidermal cells",Biological Process
GO:0030488,GO:0030488,"tRNA methylation",Biological Process
388276,388276,"C16orf97",Gene
4811,4811,"NID1",Gene
C0221423,C0221423,"Sickness",Side Effect
C0010038,C0010038,"Corneal opacity",Side Effect
65244,65244,"SPATS2",Gene
81318,81318,"OR4A5",Gene
91133,91133,"L3MBTL4",Gene
GO:1902460,GO:1902460,"regulation of mesenchymal stem cell proliferation",Biological Process
2916,2916,"GRM6",Gene
10683,10683,"DLL3",Gene
80835,80835,"TAS1R1",Gene
123722,123722,"FSD2",Gene
10196,10196,"PRMT3",Gene
GO:0047750,GO:0047750,"cholestenol delta-isomerase activity",Molecular Function
C0151691,C0151691,"High density lipoprotein decreased",Side Effect
GO:0050775,GO:0050775,"positive regulation of dendrite morphogenesis",Biological Process
114609,114609,"TIRAP",Gene
GO:0038181,GO:0038181,"bile acid receptor activity",Molecular Function
105371136,105371136,"LOC105371136",Gene
390231,390231,"TRIM77",Gene
6890,6890,"TAP1",Gene
22900,22900,"CARD8",Gene
100288562,100288562,"LOC100288562",Gene
GO:0052853,GO:0052853,"long-chain-(S)-2-hydroxy-long-chain-acid oxidase activity",Molecular Function
57512,57512,"GPR158",Gene
729262,729262,"NUTM2B",Gene
GO:0032680,GO:0032680,"regulation of tumor necrosis factor production",Biological Process
PC7_1523,PC7_1523,"Activation of BAD and translocation to mitochondria",Pathway
GO:0032205,GO:0032205,"negative regulation of telomere maintenance",Biological Process
GO:0010845,GO:0010845,"positive regulation of reciprocal meiotic recombination",Biological Process
55166,55166,"CENPQ",Gene
79903,79903,"NAA60",Gene
GO:0016289,GO:0016289,"CoA hydrolase activity",Molecular Function
105374086,105374086,"LOC105374086",Gene
2013,2013,"EMP2",Gene
9232,9232,"PTTG1",Gene
GO:0048634,GO:0048634,"regulation of muscle organ development",Biological Process
C0342406,C0342406,"Pituitary haemorrhage",Side Effect
79544,79544,"OR4K1",Gene
GO:0016638,GO:0016638,"oxidoreductase activity, acting on the CH-NH2 group of donors",Molecular Function
GO:0060732,GO:0060732,"positive regulation of inositol phosphate biosynthetic process",Biological Process
GO:1902686,GO:1902686,"mitochondrial outer membrane permeabilization involved in programmed cell death",Biological Process
51764,51764,"GNG13",Gene
GO:0060298,GO:0060298,"positive regulation of sarcomere organization",Biological Process
200350,200350,"FOXD4L1",Gene
85352,85352,"KIAA1644",Gene
GO:0030821,GO:0030821,"negative regulation of cAMP catabolic process",Biological Process
6950,6950,"TCP1",Gene
GO:0003149,GO:0003149,"membranous septum morphogenesis",Biological Process
GO:0097359,GO:0097359,"UDP-glucosylation",Biological Process
153918,153918,"ZC2HC1B",Gene
84869,84869,"CBR4",Gene
GO:0003756,GO:0003756,"protein disulfide isomerase activity",Molecular Function
GO:1902669,GO:1902669,"positive regulation of axon guidance",Biological Process
C0001364,C0001364,"Acute yellow liver atrophy",Side Effect
57089,57089,"ENTPD7",Gene
64852,64852,"TUT1",Gene
101060604,101060604,"LOC101060604",Gene
11315,11315,"PARK7",Gene
54714,54714,"CNGB3",Gene
C0236663,C0236663,"Alcohol withdrawal syndrome",Side Effect
GO:0002645,GO:0002645,"positive regulation of tolerance induction",Biological Process
C0854097,C0854097,"Hypoaesthesia eye",Side Effect
10924,10924,"SMPDL3A",Gene
N0000008054,N0000008054,"Sulfonylurea Compounds",Pharmacologic Class
GO:0097435,GO:0097435,"fibril organization",Biological Process
GO:1902442,GO:1902442,"regulation of ripoptosome assembly involved in necroptotic process",Biological Process
79092,79092,"CARD14",Gene
50802,50802,"IGK",Gene
DOID:585,DOID:585,"nephrolithiasis",Disease
GO:0003312,GO:0003312,"pancreatic PP cell differentiation",Biological Process
GO:0060770,GO:0060770,"negative regulation of epithelial cell proliferation involved in prostate gland development",Biological Process
C1963964,C1963964,"Periungual erythema",Side Effect
DB01551,DB01551,"Dihydrocodeine",Compound
GO:0046039,GO:0046039,"GTP metabolic process",Biological Process
51312,51312,"SLC25A37",Gene
GO:0070178,GO:0070178,"D-serine metabolic process",Biological Process
GO:0043604,GO:0043604,"amide biosynthetic process",Biological Process
C0740304,C0740304,"COPD exacerbation",Side Effect
