struct_id	relationship_name	disease_name	umls_cui	snomed_conceptid
2100	contraindication	Tardive dyskinesia	C0686347	102449007
2100	contraindication	Drug AND/OR toxin-induced diarrhea	C0267558	65979008
2123	contraindication	Hypoglycemic disorder	C0020615	237630007
2056	indication	Peripheral vascular disease	C0085096	400047006
2068	indication	Posttraumatic stress disorder	C0038436	47505003
2082	indication	Infective otitis media	C0729586	312218008
2050	off-label use	Ulcerative colitis	C0009324	64766004
659	indication	Bacterial urinary infection	C0729524	312124009
676	contraindication	Tachyarrhythmia	C0080203	6285003
676	contraindication	Angle-closure glaucoma	C0017605	392291006
669	contraindication	Infectious mononucleosis	C0021345	271558008
669	indication	Haemophilus influenzae pneumonia	C0276026	70036007
674	contraindication	Low blood pressure	C0020649	45007003
668	indication	Infection of skin AND/OR subcutaneous tissue	C0178299	19824006
668	off-label use	Pertussis	C0043167	27836007
668	contraindication	Infectious mononucleosis	C0021345	271558008
704	contraindication	End stage renal disease	C0022661	46177005
691	contraindication	Bacterial infectious disease	C0004623	87628006
725	contraindication	Retention of urine	C0080274	267064002
725	contraindication	Shock	C0036974	27942005
719	indication	Candidiasis of skin	C0006846	49883006
734	indication	Discoid lupus erythematosus	C0024138	200938002
732	contraindication	Anuria	C0003460	2472002
734	indication	Löffler's syndrome	C0242459	64936001
2784	indication	Hyperlipidemia	C0020473	55822004
2774	contraindication	Hyperthyroidism	C0020550	34486009
2803	contraindication	Acute pancreatitis	C0001339	197456007
3294	contraindication	Suicidal	C0438696	267073005
3135	indication	Allergic rhinitis	C2607914	61582004
3188	contraindication	Hepatic porphyria	C0162533	55056006
3050	indication	Urgent desire to urinate	C0085606	75088002
2999	contraindication	Disease of liver	C0023895	235856003
2999	off-label use	Trichostrongyliasis	C0040948	33710003
3274	contraindication	Bronchoesophageal fistula	C0267094	235641005
3135	contraindication	Infection by Strongyloides	C0038463	1214006
2847	contraindication	Poor metabolizer due to cytochrome p450 CYP2C9 variant	C1827367	424451001
2855	contraindication	Mood swings	C0085633	18963009
2855	contraindication	Dream disorder	C0234458	85418005
2861	contraindication	Obesity	C0028754	414916001
2868	off-label use	Drug-induced osteoporosis	C0264115	14651005
156	contraindication	Chronic heart failure	C0264716	48447003
157	indication	Infection due to Escherichia coli	C0014836	71057007
146	contraindication	Gastrointestinal obstruction	C0236124	126765001
132	contraindication	Substance abuse	C0740858	66214007
132	contraindication	Disease of liver	C0023895	235856003
115	contraindication	Torsades de pointes	C0040479	31722008
112	contraindication	Hyperphosphatemia	C0085681	20165001
176	contraindication	Disorder of optic nerve	C0029132	77157004
192	indication	Pneumonia due to Klebsiella pneumoniae	C0519030	64479007
195	contraindication	Disorder of coronary artery	C1956346	414024009
198	indication	Bacterial meningitis	C0085437	95883001
197	indication	Disseminated sporotrichosis	C0276725	91051003
197	indication	Acne vulgaris	C0001144	88616000
257	contraindication	Hemorrhagic cerebral infarction	C0472369	230706003
256	contraindication	Liver function tests abnormal	C0151766	166603001
255	contraindication	Hypochloremic alkalosis	C0151476	70134007
229	indication	Percutaneous coronary intervention	C1532338	415070008
201	contraindication	Thrombocytopenic disorder	C0040034	302215000
2134	contraindication	Pyloric obstruction	C1541124	244815007
2146	contraindication	Brain damage	C0270611	2470005
2134	contraindication	Hyperkalemia	C0020461	14140009
2134	contraindication	Systemic lupus erythematosus	C0024141	55464009
2144	contraindication	Kidney disease	C0022658	90708001
2145	off-label use	Gout	C0018099	90560007
2149	off-label use	Urinary incontinence	C0042024	165232002
2150	contraindication	Cardiovascular event risk	C1273410	395112001
2152	contraindication	Hyperglycemia	C0020456	80394007
2150	contraindication	Acute hepatitis	C0267797	37871000
2172	contraindication	Tardive dyskinesia	C0686347	102449007
2187	indication	Infectious disease of abdomen	C1112209	128070006
2176	contraindication	Myasthenia gravis	C0026896	91637004
2148	contraindication	Chronic idiopathic constipation	C0267509	82934008
2148	contraindication	Operation on gastrointestinal tract	C0399610	386621005
2245	contraindication	Eye infection	C0015403	128351009
2245	off-label use	Bronchitis	C0006277	32398004
2239	contraindication	Acute erosive gastritis	C0267112	444926003
2245	indication	Rosacea	C0035854	398909004
770	contraindication	Pregnancy, function	C0032961	289908002
802	off-label use	Pneumonia due to Mycoplasma pneumoniae	C0032302	46970008
794	contraindication	Gastrointestinal obstruction	C0236124	126765001
814	contraindication	Benign prostatic hyperplasia	C1739363	266569009
814	indication	Nasal congestion	C0027424	68235000
814	contraindication	Retention of urine	C0080274	267064002
779	contraindication	Disease of liver	C0023895	235856003
818	contraindication	Malignant tumor of ovary	C1140680	363443007
832	contraindication	Hypertensive disorder	C0020538	38341003
836	contraindication	Hypertensive disorder	C0020538	38341003
2868	contraindication	Pulmonary congestion	C0242073	67599009
2841	contraindication	Hyperphosphatemia	C0085681	20165001
2865	contraindication	Extrapyramidal disease	C0015371	76349003
2840	contraindication	Neoplasm of prostate	C0033578	126906006
4137	contraindication	Hyperlipidemia	C0020473	55822004
3862	contraindication	Pregnancy, function	C0032961	289908002
4124	contraindication	Disease of liver	C0023895	235856003
3875	indication	Acne vulgaris	C0001144	88616000
3909	indication	Anaerobic septicemia	C0152967	1976008
4114	contraindication	Lactic acidosis	C0001125	91273001
4114	contraindication	Infectious disease	C0009450	40733004
4114	contraindication	Adrenal cortical hypofunction	C0405580	386584007
3909	off-label use	Pneumocystosis jiroveci pneumonia	C0032305	415125002
4072	contraindication	Severe dehydration	C3472181	450316000
3927	contraindication	Nephrotic syndrome	C0027726	52254009
3927	contraindication	Blood coagulation disorder	C0005779	64779008
4115	contraindication	Hypomagnesemia	C0151723	190855004
4115	contraindication	Torsades de pointes	C0040479	31722008
3667	contraindication	Leber's optic atrophy	C0917796	58610003
3742	contraindication	Benign prostatic hyperplasia	C1739363	266569009
3742	contraindication	Myocardial ischemia	C0151744	414795007
4133	off-label use	Ewing's sarcoma	C0553580	76909002
4133	off-label use	Endometrial carcinoma	C0476089	254878006
4061	contraindication	Hypovolemia	C0546884	28560003
3620	contraindication	Chronic obstructive lung disease	C0024117	13645005
3558	contraindication	Anemia due to enzyme deficiency	C0272053	111577008
3558	contraindication	Deficiency of glucose-6-phosphate dehydrogenase	C2939465	124134002
3344	contraindication	Disorder of autonomic nervous system	C1145628	15241006
3356	contraindication	Pulmonary thromboembolism	C0524702	233935004
3356	contraindication	Pregnancy, function	C0032961	289908002
3356	contraindication	Disorder of gallbladder	C0016977	39621005
3424	contraindication	Seizure disorder	C0014544	128613002
3462	contraindication	Hypocalcemia	C0020598	5291005
3577	indication	Nasal congestion	C0027424	68235000
269	contraindication	Acute pancreatitis	C0001339	197456007
268	indication	Vasomotor rhinitis	C0035460	8229003
281	contraindication	Eye infection	C0015403	128351009
299	contraindication	Disorder of connective tissue	C0009782	105969002
333	contraindication	Disease of liver	C0023895	235856003
348	indication	Discoid lupus erythematosus	C0024138	200938002
348	indication	Epicondylitis	C0014488	73583000
348	indication	Infection by larvae of Trichinella spiralis	C0040896	88264003
348	contraindication	Traumatic rupture of tendon	C0151937	415749005
348	contraindication	Hypertensive disorder	C0020538	38341003
323	contraindication	Herpes simplex	C0019348	88594005
394	contraindication	Pulmonary hypertension	C0020542	70995007
395	contraindication	Anaphylaxis	C0002792	39579001
375	contraindication	Toxic colitis	C0267440	42359007
392	contraindication	Liver function tests abnormal	C0151766	166603001
348	contraindication	Ophthalmic herpes simplex	C0019357	186542001
349	indication	Multiple sclerosis	C0026769	24700007
348	indication	Autoimmune hemolytic anemia	C0002880	413603009
2291	indication	Paroxysmal atrial flutter	C0741292	427665004
2303	contraindication	Hypercholesterolemia	C0020443	13644009
2291	indication	Paroxysmal supraventricular tachycardia	C0030590	67198005
2274	contraindication	Orthostatic hypotension	C0020651	28651003
2279	contraindication	Ectopic pregnancy	C0032987	34801009
2279	contraindication	Hepatic porphyria	C0162533	55056006
2255	contraindication	Suicidal thoughts	C0424000	6471006
2271	contraindication	Disorder of mucous membrane	C0151785	95351003
2265	contraindication	Deficiency of cholinesterase	C0268379	360607009
2265	contraindication	Cerebral arteriosclerosis	C0877854	65312002
2267	contraindication	Pancytopenia	C0030312	127034005
2272	off-label use	Glioblastoma multiforme of brain	C0349543	276828006
2326	contraindication	Hypertensive disorder	C0020538	38341003
2326	contraindication	Urethral stricture	C0041974	76618002
2326	contraindication	Sepsis syndrome	C0242966	238150007
2326	contraindication	Acute nephropathy	C0268734	58574008
2320	contraindication	Conduction disorder of the heart	C0264886	44808001
2331	contraindication	Shock	C0036974	27942005
2405	contraindication	Cobalamin deficiency	C0042847	190634004
2373	contraindication	Constitutional aplastic anemia	C0702159	28975000
2373	contraindication	Pancreatitis	C0030305	75694006
2389	indication	Bipolar affective disorder, current episode manic	C0338873	191618007
2387	contraindication	Acute nephropathy	C0268734	58574008
2387	contraindication	Fracture of femur	C0015802	71620000
2377	contraindication	Porphyria	C0032708	418470004
2407	contraindication	Body fluid retention	C0268000	43498006
830	contraindication	Hypertensive urgency	C0745138	443482000
830	contraindication	Acute hepatitis	C0267797	37871000
842	contraindication	Exacerbation of asthma	C0349790	281239006
842	contraindication	Peptic reflux disease	C0014869	57643001
842	contraindication	Gastric ulcer	C0038358	397825006
842	contraindication	Brain damage	C0270611	2470005
842	contraindication	Pulmonary emphysema	C0034067	87433001
897	contraindication	Sick sinus syndrome	C0037052	36083008
901	contraindication	Bladder outflow obstruction	C0403654	236645006
913	contraindication	Disorder of lung	C0024115	19829001
913	contraindication	Diabetes mellitus	C0011849	73211009
906	indication	Ulcerative cystitis	C0282488	111409009
886	contraindication	Hypertensive urgency	C0745138	443482000
878	contraindication	Substance abuse	C0740858	66214007
886	contraindication	Acute erosive gastritis	C0267112	444926003
870	contraindication	Resistance to activated protein C due to Factor V Leiden	C0600433	421527008
869	contraindication	Kidney disease	C0022658	90708001
953	contraindication	Leukopenia	C0023530	84828003
953	contraindication	Kidney disease	C0022658	90708001
960	indication	Burkitt's lymphoma	C0006413	118617000
960	contraindication	Atrioventricular block	C0004245	233917008
960	contraindication	Bone marrow depression	C0151773	307762000
956	indication	Itching of skin	C0033774	418363000
941	contraindication	Bleeding hemorrhoids	C0265031	51551000
956	contraindication	Torsades de pointes	C0040479	31722008
942	contraindication	Hyperhidrosis	C0020458	312230002
3534	off-label use	Atypical absence seizure	C0595948	23374007
3550	contraindication	Acute tuberculosis	C0275959	25629007
3333	contraindication	Pseudomembranous enterocolitis	C0014358	397683000
4220	contraindication	Lactic acidosis	C0001125	91273001
4213	contraindication	Kidney disease	C0022658	90708001
4203	contraindication	Hyporeninemic hypoaldosteronism	C0376185	236464008
4218	contraindication	Anemia	C0002871	271737000
4213	indication	Contact dermatitis	C0011616	40275004
4199	contraindication	Primary adrenocortical insufficiency	C0001403	373662000
4183	contraindication	Hypertensive disorder	C0020538	38341003
4168	contraindication	Senile dementia with psychosis	C1299599	371026009
4185	contraindication	Bradycardia	C0428977	48867003
4185	contraindication	Breastfeeding (mother)	C1623040	413712001
4151	contraindication	Acute nephropathy	C0268734	58574008
4153	contraindication	Acute infectious disease	C0275518	63171007
4200	contraindication	Congenital myotonia, autosomal dominant form	C2936781	57938005
4201	contraindication	Complete atrioventricular block	C0151517	27885002
4271	contraindication	Colitis	C0009319	64226004
4261	indication	Anemia of prematurity	C0158996	47100003
356	off-label use	Secondary glaucoma	C0149893	95717004
356	indication	Ocular hypertension	C0028840	4210003
408	contraindication	Primary adrenocortical insufficiency	C0001403	373662000
408	contraindication	Lesion of brain	C0221505	301766008
408	contraindication	Myasthenia gravis	C0026896	91637004
431	contraindication	Second degree atrioventricular block	C0264906	195042002
441	contraindication	Peptic ulcer	C0030920	13200003
435	contraindication	Suicidal thoughts	C0424000	6471006
460	contraindication	Fibrosis of pericardium	C0152452	194965002
463	indication	Nasal discharge	C1260880	64531003
463	contraindication	Drowsy	C0013144	271782001
463	contraindication	Severe chronic ulcerative colitis	C0267387	14311001
